
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 09:07:34
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:25:50
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:25:50
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:25:50
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:25:50
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:25:50
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:25:50
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:26:21
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:26:21
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:26:21
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:26:21
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:26:21
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:26:21
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:27:44
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:27:44
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:27:44
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:27:44
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:27:44
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:27:44
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:28:10
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:28:10
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:28:10
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:28:10
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:28:10
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:28:10
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:28:15
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:28:15
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:28:15
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:28:15
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:28:15
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:28:15
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:28:24
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:28:24
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:28:24
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:28:24
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:28:24
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:28:24
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:29:11
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:29:11
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:29:11
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:29:11
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:29:11
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:29:11
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:29:26
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:29:26
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:29:26
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:29:26
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:29:26
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:29:26
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:29:26
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:29:26
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:29:26
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:29:26
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:29:26
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:29:26
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:30:05
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:30:05
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:30:05
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:30:05
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:30:05
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:30:05
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:30:05
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:30:05
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:30:05
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:30:05
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:30:05
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:30:05
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:30:21
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:30:21
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:30:21
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:30:21
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:30:21
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:30:21
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:30:25
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:30:25
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:30:25
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:30:25
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:30:25
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:30:25
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:30:41
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:30:41
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:30:41
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:30:41
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:30:41
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:30:41
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:30:47
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:30:47
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:30:47
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:30:47
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:30:47
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:30:47
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:30:48
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:30:48
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:30:48
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:30:48
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:30:48
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:30:48
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:31:15
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:31:15
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:31:15
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:31:15
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:31:15
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:31:15
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:31:16
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:31:16
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:31:16
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:31:16
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:31:16
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:31:16
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:31:28
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:31:28
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:31:28
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:31:28
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:31:28
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:31:28
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:31:29
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:31:29
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:31:29
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:31:29
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:31:29
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:31:29
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:32:54
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:32:54
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:32:54
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:32:54
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:32:54
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:32:54
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:32:57
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:32:57
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:32:57
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:32:57
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:32:57
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:32:57
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:33:17
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:33:17
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:33:17
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:33:17
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:33:17
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:33:17
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:35:00
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:35:00
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:35:00
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:35:00
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:35:00
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:35:00
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:35:35
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:35:35
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:35:35
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:35:35
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:35:35
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:35:35
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:35:36
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:35:36
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:35:36
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:35:36
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:35:36
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:35:36
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:35:45
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:35:45
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:35:45
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:35:45
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:35:45
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:35:45
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:36:08
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:36:08
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:36:08
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:36:08
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:36:08
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:36:08
ERRO - Linha 56 está com campo vazio: {'data': '2025-12-30', 'descricao': 'ab', 'categoria': 'xd', 'valor': ''} - 02/02/2026 11:36:08
ERRO - Linha 57 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abc', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:36:08
ERRO - Linha 58 está com campo vazio: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': ''} - 02/02/2026 11:36:08
ERRO - Linha 59 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abcd'} - 02/02/2026 11:36:08
ERRO - Linha 60 com valor/data inválido: {'data': '2025-12-30', 'descricao': 'abcd', 'categoria': 'xdd', 'valor': 'abc'} - 02/02/2026 11:36:08
ERRO - Linha 61 com valor/data inválido: {'data': '67676767', 'descricao': 'sixseven', 'categoria': 'nobnalls', 'valor': '67.67'} - 02/02/2026 11:36:08
